x1,x2,x3,x4,x5,x6,x7,x8,x9,y
28,1,28.0,1,< 1 Year,No,44650.0,152.0,55,0
33,1,28.0,0,< 1 Year,Yes,31125.0,124.0,213,0
59,1,28.0,1,1-2 Year,No,29464.0,60.0,82,0
27,1,50.0,1,< 1 Year,No,24926.0,152.0,134,0
31,1,32.0,1,< 1 Year,No,33628.0,152.0,170,0
54,1,38.0,0,1-2 Year,Yes,2630.0,124.0,177,0
50,1,8.0,0,1-2 Year,Yes,51258.0,26.0,231,0
68,1,28.0,1,1-2 Year,No,29958.0,26.0,66,0
45,1,28.0,1,1-2 Year,No,30608.0,26.0,238,0
48,1,28.0,0,1-2 Year,Yes,38279.0,26.0,270,0
23,1,6.0,1,< 1 Year,No,23547.0,152.0,156,0
35,1,45.0,0,1-2 Year,Yes,28919.0,124.0,221,0
61,1,44.0,0,> 2 Years,Yes,2630.0,26.0,190,0
23,1,43.0,1,< 1 Year,No,27999.0,152.0,117,0
59,1,28.0,0,> 2 Years,Yes,43717.0,122.0,31,0
47,1,30.0,1,1-2 Year,No,29476.0,152.0,179,0
26,1,28.0,1,< 1 Year,No,34688.0,152.0,82,0
47,1,11.0,0,1-2 Year,Yes,37214.0,26.0,245,1
49,1,15.0,0,1-2 Year,Yes,44784.0,157.0,272,0
39,1,41.0,0,1-2 Year,No,33203.0,122.0,263,0
22,1,36.0,0,< 1 Year,Yes,33966.0,152.0,289,0
24,1,36.0,0,< 1 Year,Yes,30475.0,160.0,125,0
28,1,2.0,1,< 1 Year,No,35681.0,152.0,165,0
38,1,28.0,1,1-2 Year,No,33784.0,26.0,18,0
23,1,11.0,1,< 1 Year,No,29539.0,152.0,217,0
28,1,8.0,1,< 1 Year,No,44234.0,152.0,194,0
21,1,46.0,1,< 1 Year,No,22307.0,152.0,61,0
64,1,15.0,0,1-2 Year,Yes,41422.0,124.0,170,0
26,1,37.0,1,< 1 Year,No,36781.0,152.0,287,0
59,1,8.0,0,1-2 Year,Yes,33927.0,124.0,247,0
27,1,15.0,0,< 1 Year,No,26898.0,152.0,106,0
21,1,8.0,0,< 1 Year,Yes,38015.0,160.0,92,0
25,1,25.0,1,< 1 Year,No,22819.0,152.0,66,0
80,1,23.0,0,1-2 Year,Yes,2630.0,124.0,82,0
45,1,30.0,0,1-2 Year,Yes,26583.0,124.0,250,1
40,1,19.0,0,1-2 Year,Yes,35624.0,124.0,59,0
58,1,37.0,0,1-2 Year,Yes,38929.0,26.0,242,0
63,1,11.0,1,1-2 Year,Yes,2630.0,26.0,105,0
25,1,9.0,1,< 1 Year,No,50872.0,153.0,111,0
42,1,15.0,0,1-2 Year,Yes,30958.0,14.0,294,1
46,1,8.0,0,1-2 Year,Yes,46865.0,26.0,130,0
37,1,28.0,0,1-2 Year,Yes,43541.0,26.0,138,0
23,1,47.0,0,< 1 Year,Yes,42305.0,152.0,90,0
22,1,11.0,1,< 1 Year,No,24778.0,152.0,170,0
33,1,4.0,1,1-2 Year,No,38680.0,124.0,285,0
51,1,28.0,0,1-2 Year,Yes,32108.0,26.0,68,0
36,1,41.0,0,1-2 Year,Yes,2630.0,124.0,132,0
24,1,8.0,1,< 1 Year,No,45852.0,152.0,259,0
41,1,28.0,0,1-2 Year,Yes,39884.0,124.0,141,1
31,1,47.0,0,1-2 Year,No,2630.0,156.0,263,0
21,1,49.0,0,< 1 Year,Yes,2630.0,152.0,107,0
25,1,28.0,0,< 1 Year,Yes,32294.0,152.0,131,1
39,1,43.0,0,1-2 Year,Yes,27425.0,124.0,28,1
23,1,46.0,1,< 1 Year,No,32965.0,152.0,218,0
31,1,8.0,0,< 1 Year,Yes,60132.0,24.0,163,0
25,1,21.0,1,< 1 Year,No,30584.0,152.0,85,0
25,1,8.0,1,< 1 Year,No,2630.0,26.0,231,0
53,1,15.0,1,1-2 Year,No,33976.0,26.0,210,0
32,1,28.0,0,1-2 Year,Yes,37568.0,124.0,48,1
22,1,43.0,1,< 1 Year,No,21260.0,152.0,83,0
53,1,14.0,0,1-2 Year,Yes,30429.0,163.0,139,1
24,1,36.0,1,< 1 Year,No,30197.0,152.0,43,0
47,1,9.0,0,1-2 Year,Yes,2630.0,157.0,267,1
21,1,11.0,1,< 1 Year,No,40510.0,160.0,218,0
56,1,28.0,1,1-2 Year,No,49234.0,124.0,201,0
70,1,28.0,1,1-2 Year,No,34766.0,152.0,242,0
33,1,42.0,0,1-2 Year,Yes,2630.0,163.0,236,0
30,1,28.0,0,< 1 Year,No,2630.0,156.0,154,1
50,1,45.0,0,1-2 Year,Yes,2630.0,26.0,278,0
30,1,28.0,0,1-2 Year,Yes,52205.0,26.0,120,0
27,1,50.0,1,< 1 Year,No,35260.0,152.0,18,0
24,1,8.0,0,< 1 Year,No,33869.0,152.0,227,0
24,1,41.0,1,< 1 Year,No,23913.0,160.0,127,0
34,1,28.0,0,1-2 Year,Yes,47926.0,124.0,132,0
25,1,8.0,1,< 1 Year,No,45690.0,151.0,268,0
45,1,29.0,0,1-2 Year,Yes,2630.0,157.0,292,1
23,1,49.0,1,< 1 Year,No,2630.0,160.0,192,0
46,1,28.0,0,1-2 Year,Yes,26542.0,26.0,132,0
48,1,29.0,0,1-2 Year,Yes,2630.0,156.0,194,1
21,1,22.0,1,< 1 Year,No,31025.0,152.0,94,0
21,1,50.0,0,< 1 Year,Yes,33430.0,160.0,180,0
73,1,28.0,0,1-2 Year,Yes,25179.0,26.0,80,1
45,1,7.0,0,1-2 Year,Yes,2630.0,26.0,162,0
28,1,28.0,0,1-2 Year,Yes,36474.0,124.0,275,0
23,1,36.0,0,< 1 Year,Yes,23646.0,152.0,268,0
23,1,11.0,1,< 1 Year,No,27283.0,152.0,79,0
25,1,28.0,0,1-2 Year,Yes,2630.0,156.0,116,0
30,1,8.0,0,1-2 Year,Yes,2630.0,157.0,89,1
37,1,28.0,0,1-2 Year,Yes,33779.0,26.0,250,0
26,1,11.0,1,< 1 Year,No,25328.0,160.0,21,0
44,1,28.0,1,1-2 Year,No,45254.0,26.0,213,0
35,1,3.0,0,1-2 Year,No,33083.0,26.0,186,0
24,1,33.0,0,< 1 Year,Yes,2630.0,152.0,252,0
55,1,28.0,0,1-2 Year,Yes,48347.0,26.0,50,0
21,1,9.0,0,< 1 Year,No,36572.0,160.0,180,0
71,1,8.0,1,1-2 Year,No,37112.0,26.0,158,0
22,1,36.0,0,< 1 Year,No,55804.0,152.0,287,0
23,1,2.0,0,< 1 Year,Yes,30218.0,152.0,237,1
70,1,8.0,0,1-2 Year,Yes,96724.0,25.0,288,1
27,1,36.0,1,< 1 Year,No,2630.0,152.0,166,0
30,1,28.0,0,< 1 Year,Yes,39588.0,124.0,215,1
20,1,50.0,0,< 1 Year,Yes,35673.0,160.0,296,0
23,1,15.0,1,< 1 Year,No,40091.0,152.0,148,0
63,1,28.0,0,1-2 Year,Yes,26752.0,26.0,193,0
46,1,28.0,0,1-2 Year,Yes,50019.0,124.0,246,0
46,1,28.0,0,1-2 Year,Yes,41293.0,26.0,196,0
28,1,41.0,1,< 1 Year,No,60434.0,152.0,124,0
62,1,37.0,0,> 2 Years,Yes,2630.0,157.0,292,1
22,1,2.0,1,< 1 Year,No,23451.0,152.0,163,0
44,1,28.0,0,1-2 Year,Yes,56589.0,124.0,102,0
24,1,8.0,1,< 1 Year,No,30954.0,160.0,290,0
71,1,28.0,0,> 2 Years,Yes,58292.0,26.0,292,0
27,1,39.0,0,< 1 Year,Yes,30940.0,152.0,31,0
72,1,33.0,1,1-2 Year,No,40598.0,26.0,267,0
40,1,9.0,0,1-2 Year,Yes,2630.0,156.0,256,1
21,1,46.0,0,< 1 Year,Yes,30590.0,160.0,19,0
25,1,50.0,1,< 1 Year,Yes,37417.0,152.0,50,0
26,1,5.0,1,< 1 Year,No,20440.0,152.0,223,0
53,1,16.0,0,1-2 Year,Yes,2630.0,156.0,74,0
25,1,8.0,1,< 1 Year,No,92291.0,152.0,270,0
26,1,36.0,0,< 1 Year,Yes,29495.0,160.0,211,0
54,1,28.0,0,1-2 Year,Yes,41950.0,26.0,82,1
43,1,28.0,0,1-2 Year,Yes,44095.0,124.0,114,0
53,1,43.0,0,1-2 Year,Yes,29699.0,26.0,275,0
23,1,28.0,1,< 1 Year,Yes,52966.0,152.0,133,0
23,1,41.0,1,< 1 Year,No,37470.0,152.0,226,0
42,1,13.0,0,1-2 Year,Yes,25957.0,124.0,22,0
49,1,8.0,1,1-2 Year,No,33919.0,26.0,59,0
25,1,3.0,0,< 1 Year,Yes,36069.0,152.0,196,0
22,1,46.0,1,< 1 Year,No,60877.0,152.0,191,0
28,1,50.0,1,< 1 Year,No,37823.0,152.0,129,0
64,1,28.0,1,1-2 Year,No,35734.0,124.0,229,0
51,1,28.0,0,1-2 Year,Yes,51825.0,124.0,198,0
48,1,28.0,0,> 2 Years,Yes,41897.0,26.0,224,0
33,1,28.0,0,1-2 Year,Yes,54363.0,122.0,181,0
22,1,46.0,0,< 1 Year,Yes,42081.0,152.0,170,0
72,1,28.0,1,1-2 Year,Yes,27989.0,26.0,66,0
20,1,37.0,0,< 1 Year,Yes,30238.0,160.0,131,0
38,1,28.0,0,1-2 Year,Yes,36002.0,26.0,105,0
45,1,28.0,0,1-2 Year,Yes,48288.0,26.0,56,0
50,1,8.0,0,1-2 Year,Yes,55776.0,124.0,238,0
25,1,11.0,0,< 1 Year,Yes,36799.0,152.0,252,0
61,1,46.0,1,1-2 Year,No,23168.0,11.0,249,0
40,1,8.0,0,1-2 Year,Yes,30799.0,26.0,36,0
54,1,19.0,1,1-2 Year,No,2630.0,26.0,55,0
45,1,28.0,0,1-2 Year,Yes,52949.0,25.0,156,0
43,1,14.0,1,1-2 Year,No,34770.0,26.0,213,0
25,1,36.0,0,< 1 Year,Yes,62585.0,152.0,127,0
53,1,28.0,0,1-2 Year,Yes,2630.0,26.0,247,1
21,1,8.0,0,1-2 Year,Yes,66830.0,154.0,254,0
24,1,26.0,0,< 1 Year,Yes,28667.0,160.0,162,0
70,1,50.0,0,1-2 Year,Yes,54143.0,8.0,204,0
74,1,19.0,1,1-2 Year,No,37071.0,124.0,118,0
54,1,12.0,0,1-2 Year,Yes,27428.0,124.0,115,0
65,1,16.0,0,1-2 Year,Yes,20029.0,124.0,98,0
26,1,41.0,1,< 1 Year,No,29056.0,152.0,240,0
57,1,8.0,0,1-2 Year,Yes,31678.0,26.0,28,0
30,1,28.0,0,< 1 Year,Yes,38844.0,152.0,250,0
37,1,35.0,0,1-2 Year,No,2630.0,156.0,38,0
25,1,4.0,1,< 1 Year,No,2630.0,152.0,151,0
24,1,36.0,0,< 1 Year,Yes,2630.0,152.0,232,0
44,1,28.0,1,1-2 Year,Yes,42507.0,26.0,111,0
42,1,28.0,1,1-2 Year,No,50402.0,124.0,44,0
36,1,28.0,0,1-2 Year,Yes,54990.0,124.0,27,0
54,1,39.0,0,1-2 Year,Yes,28611.0,124.0,276,0
23,1,41.0,0,< 1 Year,Yes,35019.0,152.0,32,0
29,1,12.0,0,< 1 Year,Yes,2630.0,26.0,110,1
55,1,15.0,1,1-2 Year,No,2630.0,26.0,71,0
43,1,46.0,0,1-2 Year,Yes,28161.0,156.0,197,0
67,1,28.0,0,1-2 Year,Yes,37674.0,55.0,214,0
21,1,27.0,1,< 1 Year,No,45006.0,160.0,106,0
54,1,49.0,0,1-2 Year,Yes,2630.0,124.0,152,1
26,1,28.0,1,< 1 Year,No,38281.0,152.0,233,0
51,1,7.0,1,1-2 Year,No,43381.0,124.0,41,0
57,1,13.0,0,1-2 Year,Yes,22026.0,26.0,14,0
22,1,15.0,0,< 1 Year,Yes,32138.0,152.0,270,0
44,1,28.0,0,1-2 Year,Yes,26211.0,26.0,260,0
23,1,28.0,1,< 1 Year,No,27287.0,152.0,32,0
23,1,41.0,1,< 1 Year,No,27949.0,152.0,147,0
27,1,34.0,0,< 1 Year,Yes,39718.0,152.0,126,0
26,1,3.0,1,< 1 Year,No,24452.0,152.0,90,0
41,1,48.0,0,1-2 Year,Yes,2630.0,124.0,237,1
69,1,15.0,0,1-2 Year,Yes,58415.0,14.0,163,0
63,1,28.0,0,1-2 Year,Yes,40736.0,29.0,138,0
39,1,28.0,0,1-2 Year,Yes,41142.0,124.0,197,0
29,1,50.0,1,< 1 Year,No,34913.0,152.0,125,0
48,1,28.0,0,1-2 Year,Yes,52033.0,26.0,256,1
24,1,47.0,0,< 1 Year,Yes,19416.0,152.0,95,1
64,1,48.0,0,1-2 Year,Yes,2630.0,124.0,93,0
26,1,38.0,0,< 1 Year,Yes,2630.0,152.0,200,0
21,1,34.0,0,< 1 Year,Yes,29990.0,152.0,262,0
68,1,48.0,0,1-2 Year,Yes,2630.0,15.0,176,0
28,1,11.0,1,< 1 Year,No,33203.0,152.0,140,0
37,1,28.0,0,1-2 Year,Yes,29593.0,26.0,119,1
30,1,3.0,1,< 1 Year,No,25316.0,152.0,60,0
23,1,12.0,1,< 1 Year,No,2630.0,160.0,144,0
55,1,41.0,0,> 2 Years,Yes,25174.0,116.0,191,0
44,1,6.0,0,1-2 Year,Yes,29055.0,124.0,242,0
41,1,0.0,0,1-2 Year,No,2630.0,26.0,242,0
47,1,28.0,1,1-2 Year,No,61687.0,26.0,287,0
44,1,46.0,0,1-2 Year,Yes,2630.0,94.0,99,0
37,1,28.0,1,1-2 Year,No,35293.0,124.0,25,0
22,1,8.0,1,< 1 Year,No,41587.0,152.0,280,0
29,1,33.0,1,< 1 Year,No,31960.0,152.0,123,0
23,1,21.0,1,< 1 Year,No,25286.0,152.0,148,0
22,1,41.0,1,< 1 Year,No,61285.0,152.0,56,0
45,1,28.0,0,1-2 Year,Yes,46642.0,124.0,279,0
26,1,50.0,1,< 1 Year,No,48424.0,152.0,67,0
25,1,28.0,1,< 1 Year,No,31467.0,152.0,101,0
28,1,35.0,1,< 1 Year,No,36038.0,152.0,123,0
25,1,35.0,1,< 1 Year,No,24811.0,152.0,17,0
25,1,13.0,0,< 1 Year,No,26378.0,152.0,143,0
46,1,8.0,0,1-2 Year,Yes,50915.0,124.0,110,0
33,1,10.0,0,1-2 Year,Yes,2630.0,124.0,172,1
74,1,9.0,0,> 2 Years,Yes,45655.0,124.0,80,0
33,1,21.0,0,1-2 Year,Yes,2630.0,157.0,232,1
56,1,28.0,1,1-2 Year,No,26087.0,124.0,278,0
52,1,28.0,1,1-2 Year,No,40681.0,124.0,272,0
23,1,29.0,1,< 1 Year,No,19211.0,152.0,119,0
23,1,8.0,0,< 1 Year,No,34439.0,26.0,19,0
23,1,41.0,1,< 1 Year,No,44926.0,152.0,265,0
43,1,8.0,0,1-2 Year,Yes,34226.0,26.0,125,0
73,1,46.0,1,1-2 Year,No,33801.0,26.0,39,0
22,1,49.0,0,< 1 Year,Yes,34282.0,124.0,216,0
44,1,28.0,1,1-2 Year,No,26715.0,26.0,31,0
25,1,6.0,1,< 1 Year,No,31581.0,152.0,87,0
35,1,3.0,0,1-2 Year,Yes,33663.0,26.0,130,0
23,1,29.0,1,< 1 Year,No,56246.0,152.0,110,0
23,1,8.0,0,< 1 Year,Yes,44892.0,152.0,265,1
27,1,22.0,1,< 1 Year,No,19014.0,152.0,226,0
52,1,36.0,1,1-2 Year,No,36922.0,124.0,222,0
33,1,46.0,0,1-2 Year,Yes,67596.0,124.0,219,0
51,1,3.0,0,1-2 Year,Yes,49394.0,26.0,84,0
40,1,31.0,0,1-2 Year,Yes,2630.0,26.0,243,1
22,1,30.0,1,< 1 Year,No,38872.0,152.0,142,0
29,1,14.0,0,< 1 Year,Yes,47196.0,156.0,238,1
21,1,25.0,0,< 1 Year,Yes,25050.0,160.0,179,0
77,1,41.0,0,1-2 Year,Yes,31156.0,124.0,71,0
34,1,28.0,0,1-2 Year,Yes,41967.0,124.0,189,0
61,1,33.0,0,1-2 Year,Yes,31917.0,124.0,163,0
36,1,24.0,1,1-2 Year,No,27269.0,26.0,58,0
45,1,9.0,0,1-2 Year,Yes,43838.0,26.0,261,0
47,1,40.0,1,1-2 Year,No,2630.0,152.0,281,0
68,1,18.0,1,1-2 Year,No,33002.0,124.0,230,0
49,1,33.0,0,1-2 Year,Yes,36516.0,26.0,87,0
29,1,47.0,1,< 1 Year,No,35412.0,152.0,128,0
55,1,41.0,1,1-2 Year,Yes,44851.0,124.0,295,0
21,1,15.0,1,< 1 Year,Yes,2630.0,152.0,40,0
40,1,29.0,0,1-2 Year,Yes,2630.0,124.0,198,1
55,1,28.0,0,1-2 Year,Yes,35282.0,26.0,145,0
45,1,8.0,0,1-2 Year,Yes,2630.0,124.0,116,0
35,1,28.0,1,1-2 Year,No,2630.0,124.0,33,0
36,1,28.0,1,1-2 Year,No,32010.0,52.0,238,0
22,1,8.0,0,< 1 Year,Yes,29846.0,152.0,214,0
31,1,36.0,1,< 1 Year,No,2630.0,152.0,219,0
63,1,28.0,0,1-2 Year,Yes,50251.0,26.0,233,0
26,1,36.0,1,< 1 Year,No,2630.0,152.0,273,0
58,1,12.0,1,1-2 Year,No,22116.0,26.0,255,0
41,1,35.0,1,1-2 Year,No,32211.0,10.0,254,0
24,1,8.0,1,< 1 Year,No,32320.0,152.0,257,0
22,1,47.0,0,< 1 Year,No,33871.0,152.0,44,0
56,1,40.0,0,1-2 Year,Yes,2630.0,26.0,170,1
34,1,28.0,0,< 1 Year,Yes,36734.0,124.0,103,0
31,1,33.0,1,< 1 Year,No,30515.0,152.0,50,0
45,1,11.0,1,1-2 Year,No,23499.0,124.0,219,0
48,1,8.0,0,1-2 Year,Yes,44999.0,26.0,77,0
21,1,46.0,1,< 1 Year,No,40716.0,160.0,233,0
26,1,33.0,0,< 1 Year,Yes,35614.0,163.0,125,0
46,1,28.0,0,1-2 Year,Yes,46525.0,26.0,168,0
49,1,28.0,0,1-2 Year,Yes,41399.0,124.0,195,1
57,1,48.0,0,1-2 Year,Yes,2630.0,103.0,159,0
52,1,28.0,0,1-2 Year,Yes,52824.0,24.0,200,0
22,1,37.0,0,< 1 Year,No,51008.0,152.0,13,0
21,1,8.0,1,< 1 Year,No,36100.0,152.0,175,0
51,1,46.0,1,1-2 Year,No,38801.0,91.0,12,0
25,1,49.0,0,< 1 Year,Yes,33350.0,152.0,265,0
22,1,18.0,1,< 1 Year,No,33555.0,152.0,92,0
57,1,18.0,1,1-2 Year,No,42118.0,26.0,82,0
38,1,41.0,0,1-2 Year,Yes,34954.0,124.0,207,1
65,1,28.0,1,1-2 Year,No,41528.0,152.0,135,0
60,1,14.0,0,1-2 Year,Yes,37665.0,124.0,281,0
21,1,15.0,0,< 1 Year,Yes,46285.0,160.0,56,0
25,1,11.0,0,< 1 Year,No,26904.0,160.0,65,0
42,1,28.0,1,1-2 Year,No,36800.0,26.0,118,0
26,1,2.0,1,< 1 Year,No,23058.0,152.0,135,0
22,1,42.0,0,< 1 Year,Yes,34636.0,152.0,185,0
26,1,45.0,1,< 1 Year,No,35162.0,152.0,38,0
25,1,46.0,1,< 1 Year,No,25140.0,152.0,132,0
47,1,36.0,0,> 2 Years,Yes,38062.0,124.0,86,1
26,1,8.0,1,< 1 Year,No,33097.0,152.0,135,0
25,1,28.0,0,< 1 Year,Yes,47564.0,152.0,281,0
28,1,47.0,1,< 1 Year,No,2630.0,152.0,46,0
54,1,26.0,0,1-2 Year,Yes,34815.0,26.0,183,0
57,1,28.0,0,1-2 Year,Yes,47496.0,124.0,213,0
49,1,28.0,0,1-2 Year,Yes,57249.0,124.0,99,1
31,1,48.0,1,< 1 Year,No,2630.0,152.0,200,0
65,1,28.0,0,1-2 Year,Yes,34392.0,124.0,139,0
25,1,18.0,1,< 1 Year,No,30191.0,152.0,231,0
62,1,28.0,0,1-2 Year,Yes,38113.0,26.0,239,1
27,1,11.0,1,< 1 Year,No,33346.0,152.0,247,0
27,1,33.0,1,< 1 Year,No,28630.0,152.0,247,0
21,1,47.0,0,< 1 Year,Yes,29739.0,152.0,55,0
36,1,28.0,0,1-2 Year,Yes,29468.0,26.0,110,0
23,1,28.0,0,< 1 Year,Yes,46505.0,160.0,172,0
54,1,14.0,1,1-2 Year,No,22053.0,124.0,32,0
24,1,11.0,1,< 1 Year,No,28498.0,152.0,287,0
22,1,46.0,0,< 1 Year,Yes,54722.0,152.0,18,0
21,1,6.0,0,< 1 Year,No,22746.0,160.0,62,0
41,1,2.0,0,1-2 Year,Yes,35358.0,152.0,33,0
65,1,28.0,0,1-2 Year,Yes,35418.0,26.0,61,1
26,1,13.0,0,< 1 Year,Yes,30357.0,152.0,222,0
56,1,43.0,0,1-2 Year,No,39002.0,26.0,229,0
21,1,30.0,1,< 1 Year,No,29107.0,152.0,55,0
22,1,21.0,1,< 1 Year,No,31549.0,152.0,284,0
20,1,17.0,0,< 1 Year,Yes,54603.0,160.0,249,0
29,1,33.0,1,< 1 Year,No,2630.0,152.0,167,0
63,1,28.0,1,1-2 Year,No,49972.0,13.0,264,0
50,1,28.0,0,1-2 Year,Yes,2630.0,163.0,146,0
74,0,36.0,0,> 2 Years,Yes,33639.0,30.0,110,0
61,1,28.0,0,1-2 Year,Yes,41520.0,26.0,46,0
27,1,15.0,1,< 1 Year,No,37065.0,152.0,102,0
49,1,3.0,0,> 2 Years,Yes,33438.0,26.0,198,0
48,1,28.0,1,1-2 Year,No,2630.0,35.0,159,0
66,1,28.0,0,1-2 Year,Yes,30906.0,122.0,51,0
40,1,28.0,0,1-2 Year,Yes,38587.0,122.0,169,0
50,1,28.0,0,1-2 Year,Yes,35143.0,124.0,61,1
46,1,38.0,0,1-2 Year,Yes,39273.0,156.0,209,0
70,1,46.0,0,1-2 Year,Yes,31229.0,26.0,159,0
45,1,28.0,1,1-2 Year,Yes,34146.0,124.0,167,0
39,1,41.0,1,1-2 Year,No,27565.0,124.0,138,0
21,1,46.0,1,< 1 Year,No,20777.0,160.0,52,0
20,1,46.0,1,< 1 Year,Yes,2630.0,157.0,197,0
53,1,39.0,1,1-2 Year,No,27513.0,124.0,229,0
25,1,6.0,1,< 1 Year,No,26418.0,152.0,32,0
37,1,28.0,0,1-2 Year,Yes,37135.0,124.0,264,1
26,1,16.0,0,< 1 Year,Yes,2630.0,157.0,199,0
71,1,28.0,0,1-2 Year,Yes,41460.0,3.0,190,0
46,1,28.0,0,1-2 Year,Yes,21616.0,26.0,16,0
43,1,43.0,0,1-2 Year,Yes,28579.0,26.0,200,0
78,1,28.0,1,1-2 Year,No,29958.0,26.0,56,0
58,1,8.0,0,1-2 Year,Yes,47067.0,124.0,55,0
44,1,28.0,0,1-2 Year,Yes,40593.0,122.0,18,1
59,1,46.0,1,1-2 Year,Yes,25872.0,11.0,99,0
79,1,33.0,0,1-2 Year,Yes,30534.0,124.0,234,0
25,1,22.0,1,< 1 Year,No,41985.0,152.0,112,0
26,1,8.0,1,< 1 Year,No,2630.0,152.0,269,0
29,1,46.0,0,< 1 Year,Yes,25927.0,152.0,122,1
63,1,0.0,0,1-2 Year,No,2630.0,60.0,122,0
30,1,35.0,0,1-2 Year,Yes,2630.0,156.0,160,0
23,1,21.0,0,< 1 Year,Yes,25078.0,160.0,106,0
41,1,28.0,0,1-2 Year,Yes,38928.0,26.0,103,0
25,1,32.0,1,< 1 Year,No,2630.0,152.0,286,0
43,1,28.0,0,1-2 Year,Yes,26613.0,26.0,163,0
22,1,42.0,0,< 1 Year,Yes,2630.0,152.0,247,0
23,1,16.0,0,< 1 Year,Yes,36407.0,152.0,295,1
47,1,19.0,0,1-2 Year,Yes,2630.0,156.0,244,0
50,1,18.0,0,1-2 Year,Yes,31910.0,26.0,126,0
42,1,28.0,1,1-2 Year,No,53021.0,26.0,183,0
24,1,7.0,0,< 1 Year,Yes,2630.0,26.0,166,0
46,1,14.0,0,1-2 Year,Yes,33667.0,124.0,85,0
60,1,28.0,0,1-2 Year,Yes,23876.0,124.0,200,0
26,1,28.0,0,< 1 Year,Yes,2630.0,156.0,176,1
24,1,23.0,1,< 1 Year,No,29846.0,152.0,189,0
43,1,41.0,0,1-2 Year,No,37821.0,152.0,219,0
29,1,38.0,1,< 1 Year,Yes,2630.0,156.0,16,0
48,1,8.0,0,1-2 Year,No,33349.0,26.0,57,0
43,1,50.0,0,1-2 Year,Yes,2630.0,124.0,228,0
43,1,28.0,1,1-2 Year,No,33409.0,124.0,80,0
23,1,36.0,0,< 1 Year,Yes,32012.0,152.0,282,0
23,1,43.0,0,< 1 Year,Yes,39100.0,152.0,248,0
43,1,19.0,0,1-2 Year,Yes,2630.0,26.0,230,0
66,1,11.0,1,1-2 Year,No,31276.0,26.0,248,0
32,1,47.0,0,< 1 Year,Yes,2630.0,163.0,219,0
59,1,0.0,0,1-2 Year,No,2630.0,122.0,243,0
44,1,35.0,0,1-2 Year,Yes,34934.0,26.0,124,0
45,1,28.0,0,1-2 Year,Yes,54982.0,26.0,153,0
50,1,18.0,1,1-2 Year,No,30683.0,152.0,13,0
46,1,28.0,0,1-2 Year,Yes,23108.0,124.0,225,0
30,1,26.0,0,< 1 Year,Yes,2630.0,152.0,72,0
49,1,8.0,1,1-2 Year,No,48190.0,19.0,68,0
38,1,28.0,1,1-2 Year,No,2630.0,156.0,184,0
20,1,41.0,0,1-2 Year,Yes,2630.0,157.0,292,0
48,1,46.0,0,1-2 Year,Yes,33469.0,26.0,214,1
24,1,2.0,0,1-2 Year,Yes,28733.0,26.0,39,0
38,1,30.0,1,1-2 Year,No,26227.0,160.0,178,0
24,1,6.0,0,< 1 Year,Yes,31726.0,152.0,37,0
23,1,30.0,1,< 1 Year,No,36521.0,152.0,150,0
53,1,8.0,0,< 1 Year,No,2630.0,1.0,277,0
38,1,3.0,0,1-2 Year,Yes,34092.0,124.0,138,0
27,1,40.0,0,< 1 Year,Yes,35618.0,152.0,281,0
28,1,28.0,0,< 1 Year,Yes,41797.0,154.0,163,0
25,1,6.0,1,< 1 Year,No,23008.0,152.0,189,0
51,1,8.0,0,1-2 Year,Yes,32685.0,26.0,211,0
48,1,38.0,0,1-2 Year,Yes,54270.0,26.0,258,0
25,1,28.0,1,< 1 Year,No,2630.0,26.0,112,0
54,1,39.0,1,1-2 Year,No,41863.0,26.0,53,0
45,1,28.0,0,> 2 Years,Yes,36949.0,26.0,137,0
59,1,28.0,0,1-2 Year,Yes,47704.0,26.0,279,1
24,1,30.0,1,< 1 Year,No,28493.0,152.0,96,0
56,1,33.0,1,1-2 Year,No,36131.0,26.0,293,0
46,1,20.0,0,1-2 Year,Yes,2630.0,124.0,293,0
21,1,46.0,0,< 1 Year,No,37047.0,160.0,168,0
25,1,8.0,1,< 1 Year,No,55879.0,152.0,161,0
34,1,29.0,0,1-2 Year,Yes,2630.0,156.0,86,1
35,1,12.0,1,1-2 Year,No,2630.0,124.0,61,0
22,1,41.0,0,1-2 Year,Yes,2630.0,124.0,171,0
26,1,28.0,1,< 1 Year,Yes,2630.0,152.0,60,0
24,1,8.0,0,< 1 Year,No,25091.0,160.0,61,0
47,1,28.0,1,1-2 Year,No,46535.0,26.0,199,0
30,1,8.0,1,< 1 Year,No,39863.0,152.0,256,0
27,1,30.0,1,< 1 Year,No,25143.0,152.0,206,0
33,1,41.0,0,< 1 Year,Yes,26629.0,124.0,285,1
51,1,35.0,0,1-2 Year,Yes,2630.0,26.0,259,1
31,1,8.0,1,< 1 Year,No,25918.0,152.0,147,0
24,1,30.0,1,< 1 Year,No,33196.0,152.0,92,0
50,1,41.0,1,1-2 Year,No,28238.0,120.0,254,0
22,1,6.0,0,< 1 Year,Yes,24572.0,152.0,49,0
57,1,30.0,0,1-2 Year,Yes,2630.0,152.0,70,0
74,1,28.0,0,1-2 Year,Yes,35408.0,23.0,111,1
23,1,28.0,1,< 1 Year,No,51038.0,152.0,156,0
43,1,29.0,0,1-2 Year,Yes,26509.0,124.0,181,0
